Datetime,Open,High,Low,Close,Adj Close,Volume
2024-10-18 12:21:00+05:30,2719.949951171875,2720.800048828125,2719.60009765625,2720.800048828125,2720.800048828125,4027
2024-10-18 12:22:00+05:30,2720.800048828125,2723.14990234375,2720.0,2722.800048828125,2722.800048828125,17343
2024-10-18 12:23:00+05:30,2722.800048828125,2724.64990234375,2722.800048828125,2723.699951171875,2723.699951171875,13302
2024-10-18 12:24:00+05:30,2723.699951171875,2724.699951171875,2723.60009765625,2724.39990234375,2724.39990234375,10218
2024-10-18 12:25:00+05:30,2724.39990234375,2729.0,2724.35009765625,2728.949951171875,2728.949951171875,42763
2024-10-18 12:26:00+05:30,2730.449951171875,2731.35009765625,2729.0,2730.0,2730.0,51882
2024-10-18 12:27:00+05:30,2729.949951171875,2733.39990234375,2729.050048828125,2733.0,2733.0,23765
2024-10-18 12:28:00+05:30,2733.449951171875,2733.699951171875,2731.39990234375,2732.64990234375,2732.64990234375,24891
2024-10-18 12:29:00+05:30,2732.949951171875,2733.699951171875,2732.0,2733.300048828125,2733.300048828125,16388
2024-10-18 12:30:00+05:30,2733.25,2736.300048828125,2731.199951171875,2734.14990234375,2734.14990234375,44611
2024-10-18 12:31:00+05:30,2734.60009765625,2736.800048828125,2734.0,2736.0,2736.0,36626
2024-10-18 12:32:00+05:30,2736.0,2736.449951171875,2734.0,2734.800048828125,2734.800048828125,33149
2024-10-18 12:33:00+05:30,2734.89990234375,2734.949951171875,2732.0,2732.60009765625,2732.60009765625,12233
2024-10-18 12:34:00+05:30,2733.0,2733.0,2731.0,2732.10009765625,2732.10009765625,16429
2024-10-18 12:35:00+05:30,2732.85009765625,2733.85009765625,2731.5,2733.199951171875,2733.199951171875,11735
2024-10-18 12:36:00+05:30,2733.14990234375,2733.300048828125,2731.0,2731.85009765625,2731.85009765625,19072
2024-10-18 12:37:00+05:30,2732.0,2732.85009765625,2729.300048828125,2729.949951171875,2729.949951171875,17764
2024-10-18 12:38:00+05:30,2729.699951171875,2730.800048828125,2729.0,2730.5,2730.5,9267
2024-10-18 12:39:00+05:30,2730.5,2730.949951171875,2728.949951171875,2728.949951171875,2728.949951171875,12699
2024-10-18 12:40:00+05:30,2728.35009765625,2730.800048828125,2728.35009765625,2730.25,2730.25,11796
2024-10-18 12:41:00+05:30,2728.0,2728.199951171875,2727.0,2728.0,2728.0,14590
2024-10-18 12:42:00+05:30,2728.0,2728.25,2727.5,2728.25,2728.25,3495
2024-10-18 12:43:00+05:30,2728.10009765625,2728.39990234375,2727.800048828125,2728.25,2728.25,10265
2024-10-18 12:44:00+05:30,2728.25,2728.25,2728.0,2728.0,2728.0,693
2024-10-18 12:45:00+05:30,2727.550048828125,2728.14990234375,2727.550048828125,2727.550048828125,2727.550048828125,10362
2024-10-18 12:46:00+05:30,2727.89990234375,2728.199951171875,2727.25,2728.199951171875,2728.199951171875,4954
2024-10-18 12:47:00+05:30,2728.199951171875,2728.199951171875,2727.5,2727.550048828125,2727.550048828125,1409
2024-10-18 12:49:00+05:30,2729.60009765625,2731.199951171875,2729.550048828125,2731.0,2731.0,18571
2024-10-18 12:50:00+05:30,2731.0,2731.10009765625,2730.0,2730.199951171875,2730.199951171875,4913
2024-10-18 12:51:00+05:30,2730.199951171875,2730.300048828125,2728.550048828125,2728.800048828125,2728.800048828125,6143
2024-10-18 12:52:00+05:30,2728.800048828125,2729.949951171875,2728.5,2729.300048828125,2729.300048828125,12982
2024-10-18 12:53:00+05:30,2729.25,2730.10009765625,2728.300048828125,2729.0,2729.0,7540
2024-10-18 12:54:00+05:30,2729.0,2729.949951171875,2728.35009765625,2728.60009765625,2728.60009765625,2538
2024-10-18 12:55:00+05:30,2728.60009765625,2730.0,2728.050048828125,2728.300048828125,2728.300048828125,10602
2024-10-18 12:56:00+05:30,2728.699951171875,2729.85009765625,2728.199951171875,2728.89990234375,2728.89990234375,3950
2024-10-18 12:57:00+05:30,2729.5,2729.5,2726.5,2726.5,2726.5,9780
2024-10-18 12:58:00+05:30,2727.199951171875,2727.949951171875,2726.0,2727.75,2727.75,6123
2024-10-18 12:59:00+05:30,2727.75,2728.39990234375,2727.449951171875,2727.800048828125,2727.800048828125,3216
2024-10-18 13:00:00+05:30,2728.0,2728.0,2726.39990234375,2727.5,2727.5,3891
2024-10-18 13:01:00+05:30,2727.0,2727.5,2726.050048828125,2726.800048828125,2726.800048828125,5275
2024-10-18 13:02:00+05:30,2726.800048828125,2727.39990234375,2725.699951171875,2726.10009765625,2726.10009765625,12277
2024-10-18 13:03:00+05:30,2726.60009765625,2728.300048828125,2725.5,2728.300048828125,2728.300048828125,3565
2024-10-18 13:04:00+05:30,2728.800048828125,2729.64990234375,2727.699951171875,2728.300048828125,2728.300048828125,5122
2024-10-18 13:05:00+05:30,2728.800048828125,2729.5,2728.0,2729.050048828125,2729.050048828125,5635
2024-10-18 13:06:00+05:30,2729.050048828125,2729.050048828125,2727.0,2727.300048828125,2727.300048828125,4392
2024-10-18 13:07:00+05:30,2727.300048828125,2727.5,2726.10009765625,2726.89990234375,2726.89990234375,5452
2024-10-18 13:08:00+05:30,2727.0,2727.0,2725.25,2725.64990234375,2725.64990234375,7147
2024-10-18 13:09:00+05:30,2725.64990234375,2726.85009765625,2725.5,2726.0,2726.0,2927
2024-10-18 13:10:00+05:30,2726.35009765625,2727.0,2726.0,2726.89990234375,2726.89990234375,3009
2024-10-18 13:11:00+05:30,2726.89990234375,2728.35009765625,2726.75,2727.699951171875,2727.699951171875,7247
2024-10-18 13:12:00+05:30,2727.699951171875,2727.699951171875,2726.949951171875,2726.949951171875,2726.949951171875,5934
2024-10-18 13:13:00+05:30,2726.89990234375,2726.949951171875,2725.35009765625,2726.800048828125,2726.800048828125,7396
2024-10-18 13:14:00+05:30,2726.550048828125,2726.949951171875,2725.14990234375,2726.949951171875,2726.949951171875,3436
2024-10-18 13:15:00+05:30,2726.89990234375,2728.699951171875,2726.449951171875,2727.14990234375,2727.14990234375,4114
2024-10-18 13:16:00+05:30,2726.60009765625,2728.10009765625,2726.39990234375,2726.89990234375,2726.89990234375,7632
2024-10-18 13:17:00+05:30,2727.10009765625,2728.0,2727.0,2727.0,2727.0,3754
2024-10-18 13:18:00+05:30,2727.0,2727.0,2725.0,2727.0,2727.0,11798
2024-10-18 13:19:00+05:30,2726.85009765625,2729.0,2726.35009765625,2728.699951171875,2728.699951171875,5156
2024-10-18 13:20:00+05:30,2728.64990234375,2731.0,2728.60009765625,2730.800048828125,2730.800048828125,9171
2024-10-18 13:21:00+05:30,2730.199951171875,2730.949951171875,2729.85009765625,2730.5,2730.5,6922
2024-10-18 13:22:00+05:30,2730.5,2730.75,2729.550048828125,2730.0,2730.0,8528
2024-10-18 13:23:00+05:30,2729.75,2730.5,2729.449951171875,2729.550048828125,2729.550048828125,4916
2024-10-18 13:24:00+05:30,2729.0,2729.64990234375,2728.10009765625,2729.300048828125,2729.300048828125,5595
2024-10-18 13:25:00+05:30,2729.300048828125,2729.800048828125,2728.0,2729.0,2729.0,3775
2024-10-18 13:26:00+05:30,2729.0,2729.0,2727.0,2727.050048828125,2727.050048828125,13870
2024-10-18 13:27:00+05:30,2727.14990234375,2728.0,2726.14990234375,2727.60009765625,2727.60009765625,15564
2024-10-18 13:28:00+05:30,2727.0,2728.60009765625,2727.0,2727.699951171875,2727.699951171875,8042
2024-10-18 13:29:00+05:30,2728.60009765625,2729.5,2727.949951171875,2729.050048828125,2729.050048828125,9895
2024-10-18 13:30:00+05:30,2729.449951171875,2729.75,2727.449951171875,2727.89990234375,2727.89990234375,10873
2024-10-18 13:31:00+05:30,2727.39990234375,2728.949951171875,2727.39990234375,2728.949951171875,2728.949951171875,6091
2024-10-18 13:32:00+05:30,2728.64990234375,2730.0,2728.39990234375,2729.949951171875,2729.949951171875,12796
2024-10-18 13:33:00+05:30,2729.949951171875,2731.0,2729.0,2731.0,2731.0,8550
2024-10-18 13:34:00+05:30,2731.0,2733.60009765625,2731.0,2732.0,2732.0,11916
2024-10-18 13:35:00+05:30,2732.39990234375,2732.949951171875,2731.199951171875,2731.949951171875,2731.949951171875,6692
2024-10-18 13:36:00+05:30,2731.949951171875,2733.0,2731.25,2732.39990234375,2732.39990234375,7153
2024-10-18 13:37:00+05:30,2732.949951171875,2732.949951171875,2731.75,2732.35009765625,2732.35009765625,6177
2024-10-18 13:38:00+05:30,2732.449951171875,2732.449951171875,2730.85009765625,2730.85009765625,2730.85009765625,7198
2024-10-18 13:39:00+05:30,2731.39990234375,2731.64990234375,2730.550048828125,2731.64990234375,2731.64990234375,7979
2024-10-18 13:40:00+05:30,2731.5,2731.5,2730.199951171875,2730.25,2730.25,6497
2024-10-18 13:41:00+05:30,2730.75,2730.800048828125,2730.0,2730.5,2730.5,14095
2024-10-18 13:42:00+05:30,2730.5,2730.5,2730.0,2730.35009765625,2730.35009765625,18264
2024-10-18 13:43:00+05:30,2730.0,2730.5,2730.0,2730.25,2730.25,11259
2024-10-18 13:44:00+05:30,2730.300048828125,2730.300048828125,2729.050048828125,2729.550048828125,2729.550048828125,10372
2024-10-18 13:45:00+05:30,2729.550048828125,2732.5,2729.050048828125,2732.5,2732.5,21820
2024-10-18 13:46:00+05:30,2732.699951171875,2733.10009765625,2731.800048828125,2731.85009765625,2731.85009765625,14963
2024-10-18 13:47:00+05:30,2731.5,2732.5,2731.0,2731.800048828125,2731.800048828125,5136
2024-10-18 13:48:00+05:30,2731.800048828125,2731.800048828125,2729.89990234375,2730.35009765625,2730.35009765625,5161
2024-10-18 13:49:00+05:30,2730.35009765625,2730.5,2729.449951171875,2730.5,2730.5,5818
2024-10-18 13:50:00+05:30,2730.5,2730.5,2727.0,2727.699951171875,2727.699951171875,12256
2024-10-18 13:51:00+05:30,2727.85009765625,2727.85009765625,2726.0,2727.35009765625,2727.35009765625,10787
2024-10-18 13:52:00+05:30,2727.050048828125,2727.5,2726.14990234375,2726.60009765625,2726.60009765625,3824
2024-10-18 13:53:00+05:30,2726.300048828125,2726.39990234375,2725.0,2725.699951171875,2725.699951171875,9105
2024-10-18 13:54:00+05:30,2725.699951171875,2727.89990234375,2725.14990234375,2727.89990234375,2727.89990234375,6483
2024-10-18 13:55:00+05:30,2727.5,2728.5,2727.0,2728.300048828125,2728.300048828125,5945
2024-10-18 13:56:00+05:30,2728.199951171875,2728.75,2727.25,2727.64990234375,2727.64990234375,7828
2024-10-18 13:57:00+05:30,2727.64990234375,2729.10009765625,2727.64990234375,2728.0,2728.0,6218
2024-10-18 13:58:00+05:30,2728.050048828125,2729.60009765625,2728.0,2729.199951171875,2729.199951171875,6032
2024-10-18 13:59:00+05:30,2729.199951171875,2729.60009765625,2728.0,2729.300048828125,2729.300048828125,8895
2024-10-18 14:00:00+05:30,2729.300048828125,2729.949951171875,2728.300048828125,2728.300048828125,2728.300048828125,10561
2024-10-18 14:01:00+05:30,2728.25,2729.89990234375,2727.89990234375,2729.300048828125,2729.300048828125,8298
2024-10-18 14:02:00+05:30,2729.39990234375,2729.89990234375,2729.14990234375,2729.60009765625,2729.60009765625,4215
2024-10-18 14:03:00+05:30,2729.800048828125,2730.0,2729.5,2730.0,2730.0,6697
2024-10-18 14:04:00+05:30,2729.10009765625,2729.85009765625,2728.25,2728.699951171875,2728.699951171875,9126
2024-10-18 14:05:00+05:30,2728.39990234375,2729.199951171875,2727.10009765625,2729.10009765625,2729.10009765625,7681
2024-10-18 14:06:00+05:30,2729.10009765625,2729.300048828125,2727.64990234375,2728.800048828125,2728.800048828125,21150
2024-10-18 14:07:00+05:30,2729.0,2729.949951171875,2728.949951171875,2729.199951171875,2729.199951171875,24727
2024-10-18 14:08:00+05:30,2729.199951171875,2730.60009765625,2729.199951171875,2730.25,2730.25,15478
2024-10-18 14:09:00+05:30,2730.449951171875,2730.89990234375,2729.64990234375,2730.5,2730.5,7354
2024-10-18 14:10:00+05:30,2730.050048828125,2730.89990234375,2729.14990234375,2730.0,2730.0,8944
2024-10-18 14:11:00+05:30,2730.10009765625,2731.800048828125,2730.0,2730.89990234375,2730.89990234375,7899
2024-10-18 14:12:00+05:30,2730.89990234375,2730.89990234375,2729.60009765625,2729.60009765625,2729.60009765625,7819
2024-10-18 14:13:00+05:30,2730.35009765625,2731.5,2730.0,2731.39990234375,2731.39990234375,6042
2024-10-18 14:14:00+05:30,2731.64990234375,2731.64990234375,2730.60009765625,2731.0,2731.0,7364
2024-10-18 14:15:00+05:30,2731.050048828125,2731.64990234375,2730.39990234375,2731.449951171875,2731.449951171875,18597
2024-10-18 14:16:00+05:30,2731.199951171875,2731.85009765625,2730.449951171875,2731.050048828125,2731.050048828125,10346
2024-10-18 14:17:00+05:30,2731.0,2731.89990234375,2731.0,2731.050048828125,2731.050048828125,14413
2024-10-18 14:18:00+05:30,2731.0,2732.0,2729.60009765625,2730.449951171875,2730.449951171875,14466
2024-10-18 14:19:00+05:30,2730.60009765625,2730.60009765625,2728.050048828125,2728.800048828125,2728.800048828125,14160
2024-10-18 14:20:00+05:30,2728.699951171875,2729.0,2728.0,2728.10009765625,2728.10009765625,7373
2024-10-18 14:21:00+05:30,2728.050048828125,2729.35009765625,2728.0,2728.449951171875,2728.449951171875,9797
2024-10-18 14:22:00+05:30,2728.75,2729.699951171875,2728.0,2728.5,2728.5,8844
2024-10-18 14:23:00+05:30,2728.64990234375,2729.800048828125,2728.0,2728.199951171875,2728.199951171875,7478
2024-10-18 14:24:00+05:30,2728.300048828125,2729.0,2728.0,2728.75,2728.75,6426
2024-10-18 14:25:00+05:30,2728.800048828125,2729.85009765625,2727.5,2728.39990234375,2728.39990234375,13402
2024-10-18 14:26:00+05:30,2728.39990234375,2730.5,2728.39990234375,2730.0,2730.0,17324
2024-10-18 14:27:00+05:30,2730.0,2730.5,2729.14990234375,2730.050048828125,2730.050048828125,8794
2024-10-18 14:28:00+05:30,2730.5,2730.5,2729.300048828125,2730.5,2730.5,6338
2024-10-18 14:29:00+05:30,2730.5,2730.550048828125,2729.60009765625,2730.39990234375,2730.39990234375,6250
2024-10-18 14:30:00+05:30,2730.39990234375,2731.39990234375,2729.550048828125,2731.0,2731.0,11947
2024-10-18 14:31:00+05:30,2731.0,2731.39990234375,2729.699951171875,2730.699951171875,2730.699951171875,7359
2024-10-18 14:32:00+05:30,2730.550048828125,2731.050048828125,2729.699951171875,2730.64990234375,2730.64990234375,9027
2024-10-18 14:33:00+05:30,2730.60009765625,2733.5,2730.050048828125,2732.85009765625,2732.85009765625,19181
2024-10-18 14:34:00+05:30,2732.85009765625,2733.0,2731.85009765625,2732.449951171875,2732.449951171875,14272
2024-10-18 14:35:00+05:30,2732.449951171875,2732.949951171875,2731.10009765625,2732.10009765625,2732.10009765625,10965
2024-10-18 14:36:00+05:30,2732.050048828125,2732.25,2731.199951171875,2731.800048828125,2731.800048828125,7577
2024-10-18 14:37:00+05:30,2731.800048828125,2731.85009765625,2729.5,2729.5,2729.5,9605
2024-10-18 14:38:00+05:30,2730.449951171875,2730.449951171875,2729.449951171875,2729.5,2729.5,9323
2024-10-18 14:39:00+05:30,2729.300048828125,2730.0,2728.949951171875,2728.949951171875,2728.949951171875,12940
2024-10-18 14:40:00+05:30,2728.35009765625,2730.0,2728.10009765625,2729.449951171875,2729.449951171875,13405
2024-10-18 14:41:00+05:30,2729.449951171875,2730.0,2728.25,2728.25,2728.25,9419
2024-10-18 14:42:00+05:30,2728.25,2728.25,2726.800048828125,2728.0,2728.0,15450
2024-10-18 14:43:00+05:30,2727.85009765625,2728.699951171875,2727.35009765625,2728.0,2728.0,8637
2024-10-18 14:44:00+05:30,2727.5,2729.0,2727.199951171875,2727.75,2727.75,14669
2024-10-18 14:45:00+05:30,2727.75,2728.75,2727.25,2728.35009765625,2728.35009765625,10649
2024-10-18 14:46:00+05:30,2728.0,2728.5,2727.199951171875,2728.14990234375,2728.14990234375,17077
2024-10-18 14:47:00+05:30,2728.14990234375,2728.5,2727.35009765625,2728.5,2728.5,15952
2024-10-18 14:48:00+05:30,2728.5,2728.5,2727.199951171875,2727.449951171875,2727.449951171875,10123
2024-10-18 14:49:00+05:30,2727.5,2728.35009765625,2727.0,2728.050048828125,2728.050048828125,13537
2024-10-18 14:50:00+05:30,2727.0,2728.449951171875,2727.0,2728.050048828125,2728.050048828125,20439
2024-10-18 14:51:00+05:30,2728.050048828125,2728.449951171875,2727.0,2728.449951171875,2728.449951171875,18067
2024-10-18 14:52:00+05:30,2728.449951171875,2728.449951171875,2726.449951171875,2727.0,2727.0,12625
2024-10-18 14:53:00+05:30,2727.550048828125,2728.0,2726.550048828125,2727.5,2727.5,19805
2024-10-18 14:54:00+05:30,2727.5,2728.0,2726.0,2727.85009765625,2727.85009765625,45540
2024-10-18 14:55:00+05:30,2727.800048828125,2728.35009765625,2726.300048828125,2727.75,2727.75,17881
2024-10-18 14:56:00+05:30,2727.199951171875,2727.89990234375,2726.64990234375,2726.75,2726.75,25331
2024-10-18 14:57:00+05:30,2726.75,2727.39990234375,2724.35009765625,2726.050048828125,2726.050048828125,37200
2024-10-18 14:58:00+05:30,2726.0,2726.85009765625,2725.14990234375,2726.800048828125,2726.800048828125,12380
2024-10-18 14:59:00+05:30,2725.85009765625,2727.5,2725.5,2726.199951171875,2726.199951171875,17826
2024-10-18 15:00:00+05:30,2725.89990234375,2726.699951171875,2723.699951171875,2723.699951171875,2723.699951171875,57288
2024-10-18 15:01:00+05:30,2723.60009765625,2725.60009765625,2722.5,2723.39990234375,2723.39990234375,47463
2024-10-18 15:02:00+05:30,2723.39990234375,2724.550048828125,2720.0,2720.699951171875,2720.699951171875,51841
2024-10-18 15:03:00+05:30,2720.89990234375,2722.25,2720.35009765625,2721.449951171875,2721.449951171875,33566
2024-10-18 15:04:00+05:30,2721.449951171875,2724.300048828125,2720.5,2721.449951171875,2721.449951171875,50992
2024-10-18 15:05:00+05:30,2720.5,2721.39990234375,2719.449951171875,2720.0,2720.0,44135
2024-10-18 15:06:00+05:30,2720.0,2720.35009765625,2718.60009765625,2719.35009765625,2719.35009765625,37230
2024-10-18 15:07:00+05:30,2719.35009765625,2720.89990234375,2718.949951171875,2720.449951171875,2720.449951171875,43015
2024-10-18 15:08:00+05:30,2720.39990234375,2721.050048828125,2719.10009765625,2720.0,2720.0,40610
2024-10-18 15:09:00+05:30,2720.60009765625,2721.0,2719.050048828125,2719.39990234375,2719.39990234375,45542
2024-10-18 15:10:00+05:30,2720.0,2720.89990234375,2719.050048828125,2719.75,2719.75,39419
2024-10-18 15:11:00+05:30,2719.0,2719.35009765625,2718.10009765625,2718.449951171875,2718.449951171875,31546
2024-10-18 15:12:00+05:30,2718.10009765625,2718.800048828125,2717.0,2718.10009765625,2718.10009765625,44485
2024-10-18 15:13:00+05:30,2717.10009765625,2718.10009765625,2717.0,2717.0,2717.0,31335
2024-10-18 15:14:00+05:30,2717.0,2717.0,2715.10009765625,2716.10009765625,2716.10009765625,31511
2024-10-18 15:15:00+05:30,2715.14990234375,2716.10009765625,2714.199951171875,2715.39990234375,2715.39990234375,39277
2024-10-18 15:16:00+05:30,2714.85009765625,2715.64990234375,2713.0,2713.0,2713.0,28069
2024-10-18 15:17:00+05:30,2714.0,2715.10009765625,2713.050048828125,2714.85009765625,2714.85009765625,39406
2024-10-18 15:18:00+05:30,2714.800048828125,2715.699951171875,2713.449951171875,2714.5,2714.5,37179
2024-10-18 15:19:00+05:30,2713.800048828125,2715.0,2713.0,2714.550048828125,2714.550048828125,31024
2024-10-18 15:20:00+05:30,2714.699951171875,2714.89990234375,2713.449951171875,2714.75,2714.75,35887
2024-10-18 15:21:00+05:30,2714.75,2716.449951171875,2714.699951171875,2716.050048828125,2716.050048828125,31674
2024-10-18 15:22:00+05:30,2716.050048828125,2716.39990234375,2716.0,2716.39990234375,2716.39990234375,32405
2024-10-18 15:23:00+05:30,2716.39990234375,2718.10009765625,2716.39990234375,2717.85009765625,2717.85009765625,39255
2024-10-18 15:24:00+05:30,2717.89990234375,2718.85009765625,2717.0,2718.85009765625,2718.85009765625,35817
2024-10-18 15:25:00+05:30,2718.550048828125,2718.949951171875,2716.75,2718.949951171875,2718.949951171875,37734
2024-10-18 15:26:00+05:30,2718.949951171875,2719.10009765625,2717.449951171875,2718.85009765625,2718.85009765625,35512
2024-10-18 15:27:00+05:30,2718.85009765625,2719.10009765625,2716.050048828125,2718.699951171875,2718.699951171875,36846
2024-10-18 15:28:00+05:30,2718.449951171875,2719.10009765625,2716.39990234375,2718.0,2718.0,44894
2024-10-18 15:29:00+05:30,2718.0,2718.0,2715.5,2717.0,2717.0,39878
